bands,artists,isActive,exitCount
2125,1263,1.0,0.0
2125,1267,0.0,1.0
2125,1575,0.0,1.0
2125,1667,0.0,1.0
2125,1931,0.0,1.0
2125,1939,0.0,1.0
2125,2760,0.0,1.0
2125,2789,0.0,1.0
2125,2819,0.0,1.0
2125,3458,0.0,1.0
2125,5403,0.0,1.0
2125,5667,1.0,0.0
2125,7195,0.0,1.0
2125,7656,1.0,0.0
2125,8861,0.0,1.0
2125,9122,0.0,1.0
2125,9723,0.0,1.0
2127,1252,1.0,0.0
2127,2233,1.0,0.0
2127,2476,1.0,0.0
2127,2812,0.0,1.0
2127,7951,1.0,0.0
2127,10810,0.0,1.0
2129,410,0.0,1.0
2129,3176,0.0,1.0
2129,6870,0.0,1.0
2129,8177,1.0,0.0
2131,4642,1.0,0.0
2131,4754,0.0,1.0
2131,7191,0.0,1.0
2131,8721,1.0,0.0
2131,9834,0.0,1.0
2132,11535,1.0,0.0
2136,2966,1.0,0.0
2136,3359,1.0,0.0
2136,5908,1.0,0.0
2136,6795,1.0,0.0
2136,7446,1.0,0.0
2142,137,1.0,0.0
2142,3288,0.0,1.0
2142,3580,1.0,0.0
2142,3990,1.0,0.0
2142,5469,0.0,1.0
2142,10093,0.0,1.0
2142,10126,1.0,0.0
2142,10841,1.0,0.0
2142,10979,1.0,0.0
2150,437,1.0,0.0
2150,7276,1.0,0.0
2151,9643,1.0,0.0
2151,9759,0.0,1.0
2151,9765,0.0,1.0
2152,6149,1.0,0.0
2152,6301,1.0,0.0
2153,10284,1.0,0.0
2158,2326,0.0,1.0
2159,5224,1.0,0.0
2159,7023,1.0,0.0
2159,10395,1.0,0.0
2160,1731,1.0,0.0
2160,1864,1.0,0.0
2160,3363,1.0,0.0
2160,9418,0.0,1.0
2161,7860,1.0,0.0
2162,5631,0.0,1.0
2162,9851,0.0,1.0
2163,2485,0.0,1.0
2163,2793,0.0,1.0
2163,6087,0.0,1.0
2163,11299,0.0,1.0
2164,10058,1.0,0.0
2165,4842,0.0,1.0
2172,1590,0.0,1.0
2172,3161,0.0,1.0
2172,4083,0.0,1.0
2172,5113,1.0,0.0
2172,11398,0.0,1.0
2174,5578,0.0,1.0
2174,5753,1.0,0.0
2176,370,0.0,1.0
2176,3319,0.0,1.0
2176,7781,0.0,1.0
2177,51,1.0,0.0
2182,4573,0.0,1.0
2182,10007,0.0,1.0
2183,6718,1.0,0.0
2183,7827,1.0,0.0
2186,1680,0.0,1.0
2187,6241,1.0,0.0
2189,2261,0.0,1.0
2191,5981,1.0,0.0
2191,7371,0.0,1.0
2191,10794,1.0,0.0
2192,5253,1.0,0.0
2194,2206,1.0,0.0
2194,8745,1.0,0.0
2196,4192,1.0,0.0
2200,7422,0.0,1.0
2200,7591,0.0,1.0
2200,11371,0.0,1.0
2204,2998,1.0,0.0
2204,3198,0.0,1.0
2204,10362,1.0,0.0
2206,5790,1.0,0.0
2208,793,1.0,0.0
2208,1740,1.0,0.0
2209,10596,1.0,0.0
2212,5426,0.0,1.0
2212,8315,0.0,1.0
2219,8200,0.0,1.0
2219,11420,1.0,0.0
2223,22,1.0,0.0
2223,23,1.0,0.0
2223,24,1.0,0.0
2223,25,1.0,0.0
2225,2196,0.0,1.0
2225,5103,0.0,1.0
2225,7327,0.0,1.0
2225,9546,0.0,1.0
2225,11423,0.0,1.0
2228,6367,1.0,0.0
2229,9521,1.0,0.0
2234,6829,1.0,0.0
2234,9292,1.0,0.0
2238,1420,1.0,0.0
2239,171,1.0,0.0
2239,2167,1.0,0.0
2239,7824,1.0,0.0
2242,4786,1.0,0.0
2242,5790,1.0,0.0
2242,6092,1.0,0.0
2242,9232,1.0,0.0
2243,247,1.0,0.0
2243,6824,1.0,0.0
2244,3333,1.0,0.0
2245,10697,1.0,0.0
2246,10356,1.0,0.0
2247,4982,0.0,1.0
2247,10975,0.0,1.0
2248,861,1.0,0.0
2250,1760,1.0,0.0
2250,6841,1.0,0.0
2255,3118,1.0,0.0
2256,1130,0.0,1.0
2256,3797,0.0,1.0
2256,4218,0.0,1.0
2256,10652,0.0,1.0
2257,9867,0.0,1.0
2260,499,1.0,0.0
2261,3993,0.0,1.0
2261,5187,0.0,1.0
2263,4245,1.0,0.0
2267,4468,1.0,0.0
2268,3695,0.0,1.0
2276,276,0.0,1.0
2276,2924,1.0,0.0
2276,6662,1.0,0.0
2276,8304,1.0,0.0
2279,8838,0.0,2.0
2280,4019,0.0,1.0
2280,5543,1.0,0.0
2280,9493,1.0,0.0
2284,6484,1.0,0.0
2286,2434,0.0,1.0
2286,3634,0.0,1.0
2286,3894,0.0,1.0
2286,3915,1.0,0.0
2286,5189,0.0,1.0
2286,6352,0.0,1.0
2286,10319,0.0,1.0
2287,4870,1.0,0.0
2287,8622,1.0,0.0
2293,226,0.0,1.0
2293,1033,1.0,0.0
2293,4726,0.0,1.0
2293,5069,0.0,1.0
2293,9685,1.0,0.0
2293,10980,1.0,0.0
2296,8798,1.0,0.0
2302,2796,0.0,1.0
2304,2714,0.0,1.0
2304,6542,0.0,1.0
2304,9315,0.0,1.0
2304,9858,0.0,1.0
2307,6817,0.0,1.0
2307,6981,0.0,1.0
2307,8974,0.0,2.0
2308,2673,1.0,0.0
2308,6054,1.0,0.0
2310,5424,1.0,0.0
2313,8488,1.0,0.0
2316,1285,1.0,0.0
2317,5773,1.0,0.0
2321,3038,1.0,0.0
2325,2061,0.0,1.0
2327,8348,1.0,0.0
2327,8809,1.0,0.0
2328,5890,1.0,0.0
2328,6172,1.0,0.0
2329,4033,0.0,1.0
2329,7289,1.0,0.0
2330,383,1.0,0.0
2330,1342,1.0,0.0
2335,183,0.0,1.0
2335,988,0.0,1.0
2335,1759,0.0,1.0
2335,6661,0.0,1.0
2335,8349,0.0,1.0
2335,9973,0.0,1.0
2337,2885,1.0,0.0
2337,2932,0.0,1.0
2337,3458,1.0,0.0
2337,6567,0.0,1.0
2337,8301,0.0,1.0
2337,8346,0.0,1.0
2337,8432,0.0,1.0
2337,9122,0.0,1.0
2339,3316,1.0,0.0
2339,7753,1.0,0.0
2340,521,1.0,0.0
2340,687,1.0,0.0
2340,996,0.0,1.0
2340,2751,0.0,1.0
2340,3080,0.0,1.0
2340,4432,0.0,1.0
2340,5286,1.0,0.0
2340,6093,1.0,0.0
2340,7857,0.0,1.0
2342,760,0.0,2.0
2342,1120,0.0,1.0
2342,1584,1.0,0.0
2342,1859,0.0,1.0
2342,2581,1.0,0.0
2342,3053,0.0,1.0
2342,4380,0.0,2.0
2342,7610,0.0,2.0
2342,8480,0.0,1.0
2342,8976,0.0,1.0
2342,10144,0.0,1.0
2342,10311,0.0,1.0
2342,11360,0.0,2.0
2342,11385,0.0,1.0
2343,2220,0.0,1.0
2343,5508,0.0,1.0
2344,7926,1.0,0.0
2344,10675,1.0,0.0
2345,679,0.0,1.0
2345,890,0.0,1.0
2345,891,0.0,1.0
2345,961,0.0,1.0
2345,984,0.0,1.0
2345,1139,0.0,1.0
2345,1165,0.0,1.0
2345,1167,0.0,1.0
2345,1240,0.0,1.0
2345,1320,0.0,1.0
2345,1534,0.0,1.0
2345,1566,0.0,1.0
2345,1599,0.0,1.0
2345,1637,0.0,1.0
2345,1703,0.0,1.0
2345,1976,0.0,1.0
2345,2142,0.0,1.0
2345,2197,0.0,1.0
2345,2680,0.0,1.0
2345,2794,0.0,1.0
2345,2960,0.0,1.0
2345,2961,0.0,1.0
2345,2963,0.0,1.0
2345,3010,0.0,1.0
2345,3480,0.0,1.0
2345,3534,0.0,1.0
2345,3708,0.0,1.0
2345,3946,0.0,1.0
2345,4016,0.0,1.0
2345,4172,0.0,1.0
2345,4437,0.0,1.0
2345,4542,0.0,1.0
2345,4702,0.0,1.0
2345,4751,0.0,1.0
2345,5115,0.0,1.0
2345,5345,0.0,1.0
2345,5364,0.0,1.0
2345,5538,0.0,1.0
2345,5858,0.0,1.0
2345,6065,0.0,1.0
2345,6436,0.0,1.0
2345,6612,0.0,1.0
2345,7326,0.0,1.0
2345,7544,0.0,1.0
2345,7833,0.0,1.0
2345,8648,0.0,1.0
2345,8720,0.0,1.0
2345,8941,0.0,1.0
2345,9246,0.0,1.0
2345,9582,0.0,1.0
2345,10057,0.0,1.0
2345,10195,0.0,1.0
2345,10553,0.0,1.0
2345,11168,0.0,1.0
2345,11205,0.0,1.0
2345,11275,0.0,1.0
2345,11318,0.0,1.0
2345,11412,0.0,1.0
2345,11418,0.0,1.0
2348,4355,0.0,1.0
2351,1634,1.0,0.0
2351,1715,1.0,0.0
2351,1957,1.0,0.0
2351,6280,1.0,0.0
2351,11104,1.0,0.0
2351,11417,1.0,0.0
2353,6555,0.0,1.0
2353,7720,0.0,1.0
2353,9877,0.0,1.0
2353,10668,0.0,1.0
2353,11378,1.0,0.0
2354,7416,1.0,0.0
2354,11198,1.0,0.0
2354,11204,1.0,0.0
2356,2951,0.0,1.0
2356,6649,0.0,1.0
2356,7287,0.0,2.0
2357,8767,0.0,1.0
2357,10787,1.0,0.0
2360,178,1.0,0.0
2360,1795,0.0,1.0
2360,6523,1.0,0.0
2362,298,0.0,1.0
2363,451,1.0,0.0
2363,4402,1.0,0.0
2363,7910,1.0,0.0
2364,2679,1.0,0.0
2364,2796,1.0,0.0
2364,6274,1.0,0.0
2364,8936,0.0,1.0
2367,1926,0.0,1.0
2367,2760,0.0,1.0
2367,5242,0.0,1.0
2367,5536,1.0,0.0
2367,7477,0.0,1.0
2367,7691,0.0,1.0
2367,7932,0.0,1.0
2367,9456,0.0,1.0
2367,10806,0.0,1.0
2368,5196,0.0,1.0
2368,8328,0.0,1.0
2368,8556,0.0,1.0
2368,10740,0.0,1.0
2368,10772,0.0,1.0
2369,3009,0.0,1.0
2369,3517,0.0,1.0
2369,4793,0.0,1.0
2371,429,0.0,1.0
2371,824,1.0,0.0
2371,2888,0.0,1.0
2371,4981,0.0,1.0
2371,6233,1.0,0.0
2371,7514,1.0,0.0
2371,8314,0.0,1.0
2371,11093,0.0,1.0
2372,483,0.0,1.0
2372,672,0.0,1.0
2372,1228,1.0,0.0
2372,1638,0.0,1.0
2372,1966,0.0,1.0
2372,6830,0.0,1.0
2372,7879,0.0,1.0
2372,8472,0.0,1.0
2372,10439,1.0,0.0
2372,10951,1.0,0.0
2373,6858,1.0,0.0
2377,1353,0.0,1.0
2377,5317,1.0,0.0
2377,8027,0.0,1.0
2377,8653,0.0,1.0
2377,9913,1.0,0.0
2377,10618,0.0,1.0
2378,2387,1.0,0.0
2378,10897,1.0,0.0
2381,1410,1.0,0.0
2382,5862,1.0,0.0
2382,11543,0.0,1.0
2383,294,1.0,0.0
2383,1812,0.0,1.0
2383,1938,1.0,0.0
2383,2497,0.0,1.0
2383,3286,1.0,0.0
2383,3675,1.0,0.0
2383,3786,0.0,1.0
2383,3890,0.0,1.0
2383,5484,0.0,1.0
2383,5578,0.0,1.0
2383,6638,0.0,1.0
2383,7592,0.0,1.0
2383,7986,0.0,1.0
2383,8352,0.0,1.0
2383,10198,1.0,0.0
2383,10295,0.0,1.0
2383,10298,0.0,2.0
2386,894,1.0,0.0
2386,2745,0.0,1.0
2386,4026,1.0,0.0
2386,4232,0.0,1.0
2386,6059,0.0,1.0
2387,5728,1.0,0.0
2388,4085,1.0,0.0
2390,3323,0.0,1.0
2390,3554,0.0,1.0
2390,9204,0.0,1.0
2390,9991,0.0,1.0
2391,2752,0.0,1.0
2391,2945,0.0,1.0
2391,5442,0.0,1.0
2391,9348,0.0,1.0
2391,9357,0.0,1.0
2391,9573,0.0,1.0
2392,2164,1.0,0.0
2392,8329,1.0,0.0
2394,1633,0.0,1.0
2397,3615,1.0,0.0
2397,6412,1.0,0.0
2397,10298,1.0,0.0
2397,10856,1.0,0.0
2398,4158,1.0,0.0
2398,4631,0.0,1.0
2398,5886,1.0,0.0
2398,10589,1.0,0.0
2399,1503,0.0,1.0
2401,3746,1.0,0.0
2401,4891,1.0,0.0
2401,8290,1.0,0.0
2401,9574,1.0,0.0
2401,9637,0.0,1.0
2401,11072,0.0,1.0
2402,2564,0.0,1.0
2402,8732,0.0,1.0
2403,8463,0.0,1.0
2404,9863,1.0,0.0
2404,10114,1.0,0.0
2405,1027,1.0,0.0
2405,9608,1.0,0.0
2408,11497,1.0,0.0
2409,2718,1.0,0.0
2409,6293,1.0,0.0
2409,7903,1.0,0.0
2409,10022,1.0,0.0
2410,5927,0.0,1.0
2410,7241,1.0,0.0
2410,8706,1.0,0.0
2410,8833,1.0,0.0
2411,2982,1.0,0.0
2411,4790,0.0,1.0
2412,10892,1.0,0.0
2413,4357,0.0,1.0
2415,1974,1.0,0.0
2415,5549,1.0,0.0
2418,3792,0.0,1.0
2418,7558,0.0,2.0
2418,9487,0.0,1.0
2418,10270,0.0,1.0
2420,640,1.0,0.0
2420,7094,1.0,0.0
2420,8650,0.0,1.0
2422,1719,1.0,0.0
2422,1721,1.0,0.0
2422,6422,1.0,0.0
2422,6424,1.0,0.0
2422,10035,1.0,0.0
2423,6642,1.0,0.0
2424,1286,0.0,1.0
2424,8019,1.0,0.0
2427,4372,0.0,1.0
2431,348,0.0,1.0
2432,3766,0.0,1.0
2432,5470,1.0,0.0
2432,5570,1.0,0.0
2432,5845,1.0,0.0
2432,8436,1.0,0.0
2432,9603,1.0,0.0
2433,831,1.0,0.0
2434,5860,0.0,1.0
2438,3624,1.0,0.0
2438,4709,1.0,0.0
2438,5153,1.0,0.0
2442,3358,1.0,0.0
2442,3620,1.0,0.0
2443,5879,0.0,2.0
2443,6592,1.0,0.0
2443,7872,1.0,0.0
2443,8835,1.0,0.0
2443,11147,1.0,0.0
2443,11452,0.0,2.0
2444,11240,1.0,0.0
2446,635,1.0,0.0
2446,4935,0.0,1.0
2446,7986,1.0,0.0
2446,8644,0.0,1.0
2446,9819,1.0,0.0
2446,10895,0.0,1.0
2448,5100,1.0,0.0
2448,6138,1.0,0.0
2450,588,0.0,1.0
2450,1182,0.0,1.0
2450,4359,1.0,0.0
2450,5806,0.0,1.0
2450,9492,1.0,0.0
2450,9558,1.0,0.0
2452,1029,1.0,0.0
2452,1791,1.0,0.0
2452,2319,1.0,0.0
2452,5193,0.0,1.0
2452,5228,1.0,0.0
2452,5703,0.0,1.0
2453,7221,1.0,0.0
2453,10253,1.0,0.0
2453,10426,1.0,0.0
2453,10515,0.0,1.0
2454,586,1.0,0.0
2455,8216,1.0,0.0
2455,11091,0.0,1.0
2456,2999,1.0,0.0
2456,3893,0.0,1.0
2456,4507,0.0,1.0
2456,5010,0.0,1.0
2456,6102,0.0,1.0
2456,9226,1.0,0.0
2456,10605,0.0,1.0
2456,10791,0.0,1.0
2457,4331,1.0,0.0
2457,4396,1.0,0.0
2457,9542,1.0,0.0
2457,9891,1.0,0.0
2457,10391,1.0,0.0
2458,4386,1.0,0.0
2459,1056,0.0,1.0
2462,3414,1.0,0.0
2463,5568,0.0,1.0
2463,11175,0.0,1.0
2464,7506,1.0,0.0
2464,10462,1.0,0.0
2465,3406,1.0,0.0
2465,4174,0.0,1.0
2465,5679,0.0,1.0
2465,6626,0.0,1.0
2467,6562,0.0,1.0
2467,9446,1.0,0.0
2467,10781,1.0,0.0
2469,425,1.0,0.0
2470,1700,1.0,0.0
2470,7752,1.0,0.0
2470,7763,1.0,0.0
2470,7885,1.0,0.0
2470,9889,1.0,0.0
2470,9905,1.0,0.0
2470,10467,1.0,0.0
2471,512,0.0,1.0
2471,5277,0.0,2.0
2471,8401,0.0,1.0
2471,8431,0.0,1.0
2471,9949,0.0,1.0
2471,10592,0.0,1.0
2473,2809,0.0,1.0
2473,3273,0.0,1.0
2473,4510,1.0,0.0
2473,6375,1.0,0.0
2475,1883,1.0,0.0
2475,6784,1.0,0.0
2475,6821,1.0,0.0
2476,9217,1.0,0.0
2477,1340,0.0,1.0
2477,2203,1.0,0.0
2477,5367,1.0,0.0
2477,8030,0.0,1.0
2477,8309,0.0,1.0
2477,9853,1.0,0.0
2477,11095,0.0,1.0
2478,1780,0.0,1.0
2478,1798,0.0,1.0
2478,3868,0.0,1.0
2478,7399,0.0,1.0
2478,10021,0.0,1.0
2479,755,0.0,1.0
2479,6287,1.0,0.0
2481,2155,0.0,1.0
2481,3490,0.0,1.0
2481,3716,0.0,1.0
2481,7697,0.0,1.0
2483,8764,0.0,2.0
2483,10673,0.0,1.0
2484,222,1.0,0.0
2484,909,0.0,1.0
2484,4757,0.0,1.0
2488,2219,1.0,0.0
2488,6262,1.0,0.0
2490,2125,1.0,0.0
2490,2138,1.0,0.0
2490,2832,0.0,1.0
2490,9818,1.0,0.0
2490,10534,0.0,1.0
2491,1841,1.0,0.0
2491,10300,0.0,1.0
2492,4530,0.0,1.0
2492,5826,0.0,1.0
2492,7519,0.0,1.0
2492,7987,0.0,1.0
2493,4593,0.0,1.0
2493,6418,1.0,0.0
2493,10032,1.0,0.0
2493,11428,1.0,0.0
2493,11448,1.0,0.0
2493,11454,1.0,0.0
2495,4673,1.0,0.0
2496,1381,0.0,1.0
2496,6913,1.0,0.0
2496,10741,0.0,1.0
2496,11267,1.0,0.0
2498,2443,0.0,1.0
2498,2896,1.0,0.0
2498,2997,0.0,1.0
2498,3482,0.0,1.0
2498,6130,0.0,1.0
2498,7679,0.0,1.0
2498,10560,1.0,0.0
2499,991,0.0,1.0
2499,3387,1.0,0.0
2499,4586,0.0,1.0
2499,8769,1.0,0.0
2499,11228,0.0,1.0
2500,944,0.0,1.0
2500,2915,0.0,1.0
2500,4994,0.0,1.0
2500,5197,0.0,1.0
2500,6890,0.0,1.0
2500,9430,0.0,1.0
2500,10906,0.0,1.0
2501,221,0.0,1.0
2501,375,0.0,1.0
2501,633,0.0,1.0
2501,1041,0.0,1.0
2501,1184,0.0,1.0
2501,1474,0.0,1.0
2501,1626,0.0,1.0
2501,2236,1.0,0.0
2501,2357,0.0,1.0
2501,2959,0.0,2.0
2501,3117,1.0,0.0
2501,4381,0.0,1.0
2501,4968,1.0,0.0
2501,5176,0.0,1.0
2501,5269,0.0,1.0
2501,5348,0.0,1.0
2501,5488,0.0,1.0
2501,6359,0.0,1.0
2501,6631,1.0,0.0
2501,7228,0.0,1.0
2501,7838,0.0,1.0
2501,8438,0.0,1.0
2501,9171,0.0,1.0
2501,10192,1.0,0.0
2501,10239,0.0,1.0
2501,10864,0.0,1.0
2501,10883,0.0,1.0
2501,11390,0.0,1.0
2503,203,0.0,1.0
2503,2643,0.0,1.0
2503,2949,0.0,1.0
2503,7255,0.0,1.0
2503,9411,0.0,1.0
2505,2400,0.0,1.0
2505,4413,1.0,0.0
2505,8002,1.0,0.0
2506,4826,0.0,1.0
2507,3252,0.0,1.0
2507,4589,0.0,1.0
2507,10561,0.0,1.0
2509,2474,0.0,1.0
2511,4568,1.0,0.0
2513,11421,1.0,0.0
2514,1403,1.0,0.0
2514,3971,1.0,0.0
2514,6840,1.0,0.0
2515,3376,1.0,0.0
2515,6580,0.0,1.0
2517,988,0.0,1.0
2517,2797,0.0,1.0
2517,3513,0.0,1.0
2517,3905,0.0,1.0
2517,4776,0.0,1.0
2519,40,1.0,0.0
2519,682,1.0,0.0
2519,2147,1.0,0.0
2519,4364,1.0,0.0
2520,787,0.0,1.0
2520,1004,0.0,1.0
2520,2461,0.0,1.0
2520,3608,0.0,1.0
2520,5413,0.0,1.0
2520,7558,0.0,2.0
2520,9257,0.0,1.0
2520,9487,0.0,1.0
2520,10301,0.0,1.0
2521,10198,1.0,0.0
2522,3126,1.0,0.0
2522,3468,0.0,1.0
2522,3613,1.0,0.0
2522,3887,1.0,0.0
2522,3908,1.0,0.0
2522,7722,1.0,0.0
2522,8049,0.0,1.0
2522,9946,0.0,1.0
2522,10572,0.0,1.0
2523,3212,0.0,1.0
2523,8172,1.0,0.0
2525,8408,1.0,0.0
2526,135,1.0,0.0
2527,2940,1.0,0.0
2527,9270,1.0,0.0
2529,7774,0.0,1.0
2531,1797,0.0,1.0
2531,5472,0.0,1.0
2531,6927,0.0,1.0
2531,10372,0.0,1.0
2535,3667,0.0,1.0
2535,9382,0.0,1.0
2535,10976,0.0,1.0
2535,11247,0.0,1.0
2536,2166,1.0,0.0
2536,3533,1.0,0.0
2536,6782,1.0,0.0
2536,9806,1.0,0.0
2536,9976,1.0,0.0
2536,9992,1.0,0.0
2537,7132,0.0,1.0
2538,201,0.0,1.0
2538,2571,0.0,1.0
2538,3664,0.0,1.0
2538,5787,0.0,1.0
2538,8443,0.0,1.0
2538,9350,0.0,2.0
2538,11098,0.0,1.0
2540,5494,0.0,1.0
2540,5643,0.0,1.0
2540,7400,0.0,1.0
2540,9108,0.0,1.0
2540,10955,1.0,0.0
2540,11278,1.0,0.0
2541,1275,0.0,1.0
2541,1611,0.0,2.0
2541,5729,0.0,1.0
2541,5731,0.0,1.0
2543,2010,1.0,0.0
2543,5296,1.0,0.0
2543,6329,1.0,0.0
2543,7808,1.0,0.0
2543,10043,0.0,1.0
2543,11243,1.0,0.0
2544,5740,0.0,1.0
2544,6995,0.0,1.0
2544,10009,0.0,2.0
2544,10422,0.0,1.0
2545,2774,0.0,1.0
2545,4866,0.0,1.0
2545,8569,0.0,1.0
2545,9422,0.0,1.0
2545,11324,0.0,1.0
2546,50,1.0,0.0
2546,1291,1.0,0.0
2548,1510,1.0,0.0
2548,9464,1.0,0.0
2550,973,1.0,0.0
2550,1836,0.0,1.0
2550,8973,1.0,0.0
2551,8772,1.0,0.0
2552,6130,0.0,1.0
2553,266,0.0,1.0
2553,1224,1.0,0.0
2553,1636,0.0,1.0
2553,1882,0.0,1.0
2553,2534,0.0,1.0
2553,2668,0.0,1.0
2553,2906,0.0,1.0
2553,4587,0.0,1.0
2553,5459,1.0,0.0
2553,9309,0.0,1.0
2553,10194,0.0,1.0
2554,785,0.0,1.0
2554,3625,0.0,1.0
2554,6947,0.0,1.0
2554,6976,0.0,1.0
2554,11171,0.0,1.0
2555,8351,0.0,1.0
2555,9656,1.0,0.0
2557,1287,1.0,0.0
2557,1339,1.0,0.0
2559,2253,1.0,0.0
2560,745,1.0,0.0
2560,1818,0.0,1.0
2560,2339,0.0,2.0
2560,9778,1.0,0.0
2560,10338,1.0,0.0
2560,10899,1.0,0.0
2562,43,0.0,1.0
2562,4998,0.0,1.0
2562,7917,0.0,1.0
2563,1163,1.0,0.0
2564,1043,1.0,0.0
2564,3222,1.0,0.0
2564,7825,0.0,1.0
2564,8787,0.0,1.0
2565,2143,0.0,1.0
2565,3512,1.0,0.0
2565,6489,0.0,1.0
2565,8999,0.0,1.0
2565,9589,1.0,0.0
2567,424,0.0,1.0
2567,2669,1.0,0.0
2567,2799,1.0,0.0
2567,6248,0.0,1.0
2569,65,1.0,0.0
2569,7848,1.0,0.0
2569,8481,1.0,0.0
2569,9782,1.0,0.0
2572,673,1.0,0.0
2572,1710,1.0,0.0
2572,4439,1.0,0.0
2572,10884,1.0,0.0
2573,3188,1.0,0.0
2573,6557,0.0,2.0
2573,9326,1.0,0.0
2573,10108,0.0,1.0
2573,11167,1.0,0.0
2574,3765,0.0,1.0
2574,4673,0.0,1.0
2574,5528,0.0,1.0
2574,6679,0.0,1.0
2574,10917,0.0,1.0
2577,5264,0.0,1.0
2577,8574,0.0,1.0
2579,2737,0.0,1.0
2579,11299,0.0,1.0
2582,2484,0.0,1.0
2582,6961,1.0,0.0
2582,10543,0.0,1.0
2583,4635,1.0,0.0
2583,4673,0.0,1.0
2583,11093,0.0,1.0
2584,9743,1.0,0.0
2585,246,0.0,1.0
2585,1607,0.0,1.0
2585,2191,0.0,1.0
2585,3972,0.0,1.0
2585,6986,0.0,1.0
2585,8235,0.0,1.0
2586,540,0.0,1.0
2586,788,0.0,1.0
2586,2048,0.0,1.0
2586,2471,0.0,1.0
2586,10569,0.0,1.0
2589,55,1.0,0.0
2589,235,1.0,0.0
2589,4071,0.0,1.0
2589,4400,0.0,1.0
2589,5127,0.0,1.0
2589,5692,1.0,0.0
2589,7829,1.0,0.0
2589,9474,1.0,0.0
2589,9911,1.0,0.0
2589,10601,1.0,0.0
2589,10685,1.0,0.0
2590,3667,1.0,0.0
2590,8243,1.0,0.0
2590,10976,1.0,0.0
2591,681,0.0,1.0
2591,8441,0.0,1.0
2592,5874,1.0,0.0
2595,2890,1.0,0.0
2595,4963,1.0,0.0
2595,10423,0.0,1.0
2595,11279,1.0,0.0
2596,10129,1.0,0.0
2598,76,1.0,0.0
2598,2563,1.0,0.0
2598,3692,0.0,1.0
2598,4219,1.0,0.0
2598,4456,1.0,0.0
2599,2369,1.0,0.0
2599,3314,1.0,0.0
2599,7274,1.0,0.0
2600,6675,1.0,0.0
2602,2264,1.0,0.0
2602,4745,1.0,0.0
2602,7948,1.0,0.0
2602,10754,1.0,0.0
2603,3189,0.0,1.0
2603,9250,0.0,1.0
2603,9958,0.0,1.0
2603,11356,0.0,1.0
2604,2815,0.0,1.0
2604,5921,0.0,1.0
2604,5991,0.0,1.0
2604,8619,0.0,1.0
2605,5957,1.0,0.0
2606,186,1.0,0.0
2606,294,0.0,1.0
2606,1746,1.0,0.0
2606,2127,0.0,1.0
2606,2232,0.0,1.0
2606,4800,1.0,0.0
2606,5546,1.0,0.0
2606,5613,1.0,0.0
2606,9557,0.0,1.0
2606,10162,0.0,2.0
2606,11506,1.0,0.0
2607,4712,1.0,0.0
2607,6997,1.0,0.0
2607,7622,0.0,1.0
2608,6946,1.0,0.0
2608,10741,0.0,1.0
2609,2013,0.0,1.0
2609,2805,0.0,1.0
2609,3849,1.0,0.0
2609,5393,1.0,0.0
2609,5833,1.0,0.0
2609,7663,0.0,1.0
2609,8321,0.0,1.0
2609,8907,0.0,1.0
2611,1325,0.0,1.0
2611,6140,0.0,1.0
2611,7027,0.0,2.0
2611,8056,0.0,1.0
2611,9820,0.0,1.0
2612,544,1.0,0.0
2612,1126,1.0,0.0
2612,6584,0.0,1.0
2612,7830,1.0,0.0
2613,2598,1.0,0.0
2613,4427,0.0,2.0
2614,3722,1.0,0.0
2614,9835,1.0,0.0
2615,18,1.0,0.0
2615,4602,1.0,0.0
2616,7897,1.0,0.0
2616,11432,1.0,0.0
2617,6221,0.0,1.0
2617,6228,1.0,0.0
2618,1410,0.0,1.0
2618,7478,1.0,0.0
2618,8360,0.0,1.0
2618,8584,0.0,1.0
2618,8684,0.0,1.0
2620,1106,1.0,0.0
2621,5785,0.0,1.0
2621,6809,1.0,0.0
2622,332,0.0,1.0
2622,2922,0.0,1.0
2622,8047,0.0,1.0
2622,8654,0.0,1.0
2622,8826,0.0,2.0
2622,9009,0.0,1.0
2622,10785,1.0,0.0
2622,10991,0.0,1.0
2623,2272,1.0,0.0
2623,3983,1.0,0.0
2623,6888,1.0,0.0
2623,7218,0.0,1.0
2623,10305,1.0,0.0
2624,8554,1.0,0.0
2624,9770,1.0,0.0
2625,4859,0.0,1.0
2627,1003,1.0,0.0
2627,2150,0.0,1.0
2627,4511,0.0,1.0
2627,4806,1.0,0.0
2627,5057,0.0,1.0
2627,7347,0.0,1.0
2627,7589,0.0,1.0
2627,8067,0.0,1.0
2628,11416,1.0,0.0
2632,8842,1.0,0.0
2633,2891,0.0,1.0
2633,3109,0.0,1.0
2633,8326,1.0,0.0
2634,1959,1.0,0.0
2634,2191,1.0,0.0
2634,3952,1.0,0.0
2634,3972,1.0,0.0
2634,4223,1.0,0.0
2634,8975,0.0,1.0
2636,1973,0.0,1.0
2636,4844,0.0,1.0
2636,5632,1.0,0.0
2636,6552,0.0,1.0
2636,11148,1.0,0.0
2638,559,1.0,0.0
2638,1754,1.0,0.0
2638,9717,1.0,0.0
2638,11058,0.0,1.0
2639,3532,0.0,1.0
2639,5479,0.0,1.0
2639,5792,0.0,1.0
2641,6198,0.0,1.0
2641,6294,0.0,2.0
2641,8170,1.0,0.0
